38548401 Villard-cote-2000--S- 2 b'2199-12-31' 1720 1901 181 "Warning diff altitude mnt/poste >100m"
38548402 Villard-de-Lans 1 b'2006-06-30' 1020 1018 -2
38548403 VILLARD-BOIS-BARBU 1 b'2017-02-28' 1018 1018 0
38567002 CHAMROUSSE 8 b'2199-12-31' 1730 1729 -1
38567400 CHAMROUSSE-ARSELLE 1 b'2018-05-01' 1650 1628 -22
38567404 Bachat-Bouloud 1 b'2005-03-17' 1650 1636 -14
38567405 Chamrousse-Robert 1 b'2000-04-25' 1980 1141 -839 "Warning diff altitude mnt/poste >100m"
38567406 CHAMROUSSE--S- 2 b'2199-12-31' 2150 2176 26
38567407 Chamrousse-Niverolles 1 b'2199-12-31' 2022 2030 8
39367001 MORBIER 4 b'1992-02-29' 925 922 -3
39367004 MORBIER-LES-MARAIS-EDF 8 b'2199-12-31' 930 923 -7
39367400 MORBIER_MARAIS 1 b'2199-12-31' 922 939 17
39367401 MORBIER_GLACIER 1 b'2199-12-31' 1077 1089 12
39470400 LES-ROUSSES_NEIGE 1 b'2199-12-31' 1150 1147 -3
42039400 CHALMAZEL-S- 2 b'2199-12-31' 1470 878 -592 "Warning diff altitude mnt/poste >100m"
43212002 ST-PAL-DE-CHALENCON 7 b'2199-12-31' 960 957 -3
63098002 LE-FAY-ROUGET-EDFNIVO 8 b'2199-12-31' 1260 1256 -4
63236004 LE-MONT-DORE-STATION-SKI 1 b'2199-12-31' 1311 1305 -6
63236006 MONT-DORE-SANCY1500 1 b'2199-12-31' 1490 1462 -28
63236400 PLATEAU-CACADOGNE 1 b'2199-12-31' 1664 1654 -10
63236401 PLATEAU-CACADOGNE-S- 2 b'2199-12-31' 1664 1654 -10
64040400 ARETTE-LA-PIERRE-SAINT-M 1 b'2199-12-31' 1650 1628 -22
64040401 Arette--S- 2 b'2199-12-31' 1700 1630 -70
64316001 LARRAU 7 b'2199-12-31' 616 614 -2
64316002 LARRAU-IRATY 7 b'2018-01-31' 1327 1326 -1
64316400 Iraty 1 b'2199-12-31' 1327 1326 -1
64320001 LARUNS-ARTOUSTE 7 b'2016-07-31' 1132 1140 8
64320400 Artouste 1 b'2002-12-01' 1900 1880 -20
64320402 Gourette 1 b'1997-04-20' 1347 1346 -1
64320403 Gourette--S- 2 b'2199-12-31' 2000 1993 -7
64320404 Gourette 1 b'2199-12-31' 1590 1590 0
64320405 Artouste 1 b'2026-07-06' 1860 1856 -4
64330400 SOUM-COUY-NIVOSE 3 b'2199-12-31' 2142 2140 -2
64336400 Laberouat 1 b'2002-04-30' 1450 1422 -28
64542400 Somport 1 b'2010-04-30' 1607 1589 -18
65006001 PAYOLLE 7 b'2015-12-31' 1093 1080 -13
65017002 EGET 7 b'2020-12-31' 1012 1017 5
65017400 Piau 1 b'2199-12-31' 1860 1860 0
65017401 Piau--S- 2 b'2199-12-31' 2550 2575 25
65017402 Aragnouet 1 b'1974-03-31' 1425 1416 -9
65017403 Tunnel-de-Bielsa--S- 2 b'2199-12-31' 2115 2123 8
65017404 AIGUILLETTES-NIVOSE 3 b'2199-12-31' 2120 2123 3
65031001 ARREAU-BORDERES 7 b'2016-07-31' 720 719 -1
65032001 ARRENS-MARSOUS 7 b'2016-07-31' 871 861 -10
65032004 MIGOUELOU-EDFNIVO 8 b'2199-12-31' 2260 2228 -32
65059400 La-Mongie 1 b'2017-12-31' 1745 1748 3
65059401 La-Mongie--S- 2 b'2199-12-31' 1920 1927 7
65059403 Pic-du-Midi 1 b'2014-11-01' 2872 2842 -30
65077400 HAUTACAM 1 b'2025-02-11' 1529 1538 9
65099400 Val-Louron 1 b'2199-12-31' 1460 1450 -10
65099401 Val-Louron--S- 2 b'2199-12-31' 2080 2063 -17
65099402 Peyresourde 1 b'2003-12-01' 1680 1663 -17
65123001 ARTIGUES 7 b'2016-07-31' 1205 1202 -3
65138001 CAUTERETS---CENTRE-VILLE 7 b'2015-12-31' 911 905 -6
65138005 CAUTERETS_SAPC 8 b'2199-12-31' 1535 1535 0
65138400 CAUTERETS_LYS 1 b'2011-10-31' 1840 1830 -10
65138401 Cauterets--S- 2 b'2199-12-31' 1955 1954 -1
65138402 CAUTERETS_LYS 1 b'2199-12-31' 1920 1912 -8
65188003 GAVARNIE 7 b'2015-10-14' 1380 1382 2
65188400 GAVARNIE_ESPECIERES 1 b'2199-12-31' 1840 1837 -3
65188401 Gavarnie--S- 2 b'2199-12-31' 2265 2272 7
65188402 Gavarnie-village 1 b'2015-05-19' 1380 1379 -1
65188403 GAVARNIE-CRS--S- 2 b'2199-12-31' 2205 2185 -20
65192001 GEDRE 7 b'2006-05-01' 999 1973 974 "Warning diff altitude mnt/poste >100m"
65192006 TROUMOUSE-EDFNIVO 8 b'2199-12-31' 2050 2081 31
65195001 GENOS 7 b'2020-12-31' 1252 1249 -3
65199400 Peyresourde 1 b'2015-11-30' 1606 1605 -1
65212001 GUCHEN 7 b'2001-08-31' 780 780 0
65258001 LANNEMEZAN 7 b'2199-12-31' 638 601 -37
65258400 Lannemezan 1 b'2005-03-01' 638 601 -37
65282003 SPIJEOLES-EDFNIVO 8 b'2199-12-31' 2560 2554 -6
65283001 LOUDERVIELLE 8 b'2199-12-31' 1587 1582 -5
65295001 LUZ-ST-SAUVE 7 b'1999-05-31' 677 672 -5
65295004 BARRADA-EDFNIVO 8 b'2199-12-31' 2560 2549 -11
65295400 Luz-Ardiden 1 b'2199-12-31' 1800 1795 -5
65295401 Luz-Ardiden--S- 2 b'2199-12-31' 1900 1906 6
65329400 Nistos 1 b'2199-12-31' 1590 1582 -8
65388001 ST-LARY-SOUL 7 b'2199-12-31' 826 824 -2
65388400 St-Lary 1 b'1999-01-17' 1672 1674 2
65388402 St-Lary-Espiaube 1 b'2011-11-01' 2020 2036 16
65388403 St-Lary-Espiaube--S- 2 b'2199-12-31' 2101 2091 -10
65388405 SAINT-LARY--CRS--S- 2 b'2199-12-31' 830 816 -14
65388406 ST-LARY-LITA 1 b'2199-12-31' 2085 2098 13
65413400 LAC-D'ARDIDEN-NIVOSE 3 b'2199-12-31' 2445 2442 -3
65481001 BAREGES-VILLE 7 b'2013-06-19' 1215 1198 -17
65481400 Bareges 1 b'2199-12-31' 1740 1738 -2
65481401 Bareges--S- 2 b'2199-12-31' 1960 2000 40
66004400 Les-Angles--S- 2 b'2199-12-31' 2319 2317 -2
66004401 Les-Angles 1 b'2199-12-31' 2108 2109 1
66005001 ANGOUSTRINE 7 b'2007-01-01' 1381 1372 -9
66005004 LES-DOUGNES-EDFNIVO 8 b'2199-12-31' 2240 2247 7
66018001 BASTIDE(LA) 7 b'1994-12-31' 795 787 -8
66020400 CRS66_SECOURS_MONTAGNE-- 2 b'2199-12-31' 1750 1612 -138 "Warning diff altitude mnt/poste >100m"
66025001 BOURG-MADAME 7 b'1994-06-30' 1130 1140 10
66060003 CORSAVY 7 b'1995-05-31' 1160 1175 15
66062001 DORRES 7 b'2021-01-01' 1446 1450 4
66067400 Puigmal 1 b'2199-12-31' 2250 2251 1
66067401 Puigmal--S- 2 b'2199-12-31' 2250 1284 -966 "Warning diff altitude mnt/poste >100m"
66067402 PUIGMAL-NIVOSE 3 b'2199-12-31' 2461 2454 -7
66081002 GAOUGETA-EDFNIVO 8 b'2199-12-31' 2040 2042 2
66082001 FORMIGUERES 7 b'2005-07-06' 1530 1502 -28
66082004 FORMIGUERES 8 b'2199-12-31' 1495 1474 -21
66082400 FORMIGUERE 1 b'2026-04-13' 1753 1755 2
66082401 Formigueres--S- 2 b'2199-12-31' 2180 2173 -7
66095001 LATOUR-DE-CAROL 7 b'2015-12-31' 1246 1250 4
66098400 CAPCIR-NORDIQUE 1 b'2199-12-31' 1868 1869 1
66117001 MONT-LOUIS 7 b'2018-12-31' 1600 1584 -16
66119002 MOSSET 7 b'2199-12-31' 750 785 35
66122001 NOHEDES-EDF 7 b'2199-12-31' 995 996 1
66124001 FONT-ROMEU 7 b'1983-12-31' 1754 1716 -38
66124004 FONT-ROMEU 7 b'2001-12-31' 1964 1931 -33
66124400 Font-Romeu 1 b'2003-12-12' 1964 1946 -18
66124401 Font-Romeu--S- 2 b'2199-12-31' 2112 2111 -1
66124402 FONT-ROMEU-GALINERA 1 b'2199-12-31' 2144 2176 32
66125003 OLETTE 7 b'2009-08-31' 615 622 7
66130002 OSSEJA 7 b'1991-06-30' 1240 1229 -11
66146002 FONT-NEGRE-EDFNIVO 8 b'2017-10-31' 2200 2204 4
66147001 PORTE-PUYMORENS 8 b'2014-08-01' 1620 1601 -19
66147400 Porte-Puymorens 1 b'2010-03-01' 2085 2084 -1
66147401 Porte-Puymorens--S- 2 b'2199-12-31' 2054 2044 -10
66147402 PORTE-PUYMORENS 1 b'2199-12-31' 2087 2084 -3
66150002 PRATS-MOLL 7 b'1979-05-31' 1100 723 -377 "Warning diff altitude mnt/poste >100m"
66150012 COL-D-ARES 7 b'2005-07-01' 1525 1454 -71
66154401 Puyvalador_Rieutord 1 b'2015-04-30' 2131 2086 -45
66155001 PY 7 b'2010-11-30' 1040 1030 -10
66157001 RAILLEU 7 b'2199-12-31' 1366 1364 -2
66179001 ST-LAURENT-CERD 7 b'2000-12-31' 640 662 22
66181001 STE-LEOCADIE 8 b'2017-06-01' 1320 1323 3
66188400 St-Pierre-dels-Forcats-- 2 b'2199-12-31' 2354 2362 8
66188401 ST-PIERRE-DELS-FORCATS 1 b'2026-04-13' 2350 2362 12
66194002 SERRALONGUE 8 b'2199-12-31' 700 694 -6
66204400 CANIGOU-NIVOSE 3 b'2199-12-31' 2160 2095 -65
66206002 LE-TECH-LA-LLAU 7 b'2006-01-01' 900 912 12
66220002 VALCEBOLLERE 7 b'2009-01-01' 1519 1518 -1
66222001 VERNET-LES-BAIN 7 b'1994-06-30' 640 636 -4
66222003 VERNET-LES-BAINS 8 b'2012-10-01' 630 633 3
68102400 GEISHOUSE_NEIGE 1 b'2199-12-31' 642 645 3
68249006 SURCENORD-NEIGE 1 b'2199-12-31' 954 948 -6
68311400 SCHNEPFENRIED_NEIGE_BAS 1 b'2199-12-31' 1091 1095 4
68329002 STOSSWIHR 7 b'2020-01-01' 1250 1206 -44
70061400 BELFAHY_NEIGE 1 b'2199-12-31' 880 864 -16
73004400 Les-Aillons-(Margeriaz) 1 b'2199-12-31' 1400 1394 -6
73004401 Les-Aillons-(Margeriaz)- 2 b'2199-12-31' 1775 1773 -2
73013001 ALBIEZ 7 b'2023-06-30' 1540 1546 6
73015400 Meribel-Mottaret 1 b'2199-12-31' 1700 1733 33
73015401 Meribel-Mottaret--S- 2 b'2199-12-31' 2005 2004 -1
73023001 AUSSOIS-CLIM 7 b'2024-05-31' 1467 1461 -6
73023401 Aussois 1 b'2018-04-01' 2166 2168 2
73024400 Valmorel 1 b'2199-12-31' 1333 1323 -10
73024401 Valmorel--S- 2 b'2199-12-31' 1850 1837 -13
73026001 AVRIEUX 7 b'2199-12-31' 1104 1103 -1
73034002 BEAUFORT-SUR-DORON 1 b'2199-12-31' 1036 1038 2
73034008 CORMET-DE-ROSELEND-EDFNI 8 b'2199-12-31' 1950 1947 -3
73034400 Areches 1 b'2199-12-31' 1209 1206 -3
73034401 Areches--S- 2 b'2199-12-31' 2000 2066 66
73040005 BESSANS-CLIM 1 b'2199-12-31' 1731 1730 -1
73040006 PLAN-SETI-EDFNIVO 8 b'2199-12-31' 2640 2641 1
73040400 Bessans 1 b'2199-12-31' 1713 1720 7
73040402 BONNEVAL-NIVOSE 3 b'2199-12-31' 2741 2735 -6
73047401 Bonneval-sur-Arc 1 b'2199-12-31' 1830 1828 -2
73047402 Bonneval-sur-Arc--S- 2 b'2199-12-31' 2500 2497 -3
73047403 REFUGE-DES-EVETTES 1 b'2199-12-31' 2590 2571 -19
73054001 BOURG-ST-MAURICE 9 b'2199-12-31' 865 864 -1
73054002 BOURG-ST-MAURICE-EDF 7 b'2199-12-31' 1315 1327 12
73054401 Les-Arcs 1 b'2199-12-31' 2040 2030 -10
73054402 Les-Arcs--S- 2 b'2199-12-31' 2280 2282 2
73054408 OCCAS-LES-ARCS--S- 2 b'2199-12-31' 2840 2844 4
73055001 BOZEL 7 b'2199-12-31' 865 836 -29
73056002 PETIT-MONT-CENIS-EDFNIVO 8 b'2199-12-31' 2120 2135 15
73071400 La-Plagne-Champagny--S- 2 b'2199-12-31' 2300 2297 -3
73071401 Bellecote 1 b'1988-04-30' 3000 2918 -82
73071402 LA-PLAGNE-GLACIER--S- 2 b'2199-12-31' 3000 2998 -2
73071403 BELLECOTE-NIVOSE 3 b'2199-12-31' 2992 2992 0
73071404 CHAMPAGNY 1 b'2008-12-31' 1951 1950 -1
73071405 LA-PLAGNE-BOZELET--S- 2 b'2199-12-31' 2010 2022 12
73093001 GRANDE-PAREI-NIVOSE 3 b'2199-12-31' 2260 2261 1
73098001 LES-DESERTS 7 b'2000-01-31' 1030 1000 -30
73123400 La-Giettaz 1 b'2009-12-01' 1167 1162 -5
73123401 La-Giettaz--S- 2 b'2199-12-31' 1914 1898 -16
73123402 LA-GIETTAZ 1 b'2199-12-31' 1217 1216 -1
73132001 HAUTELUCE 7 b'2199-12-31' 1215 1216 1
73132003 COL-DES-SAISIES 8 b'2199-12-31' 1614 1611 -3
73132400 Les-Saisies 1 b'2199-12-31' 1636 1633 -3
73132402 Les-Saisies--S- 2 b'2199-12-31' 1650 1568 -82
73132403 Col-des-Saisies 3 b'2008-09-30' 1633 1641 8
73138002 JARRIER 7 b'2022-12-31' 1200 1192 -8
73139400 Jarsy 1 b'1979-12-19' 955 884 -71
73139401 ALLANT-NIVOSE 3 b'2199-12-31' 1684 1677 -7
73143003 LANSLEBOURG-MT 7 b'2014-05-01' 2000 2000 0
73144001 MONT-CENIS 8 b'2199-12-31' 2032 2030 -2
73144400 Val-Cenis 1 b'2006-05-01' 1470 1458 -12
73144404 Val-Cenis-(La-Berche) 1 b'2199-12-31' 2101 2098 -3
73144405 LA-BERCHE-S- 2 b'2199-12-31' 2400 2298 -102 "Warning diff altitude mnt/poste >100m"
73150400 La-Plagne 1 b'2199-12-31' 1980 1974 -6
73150401 La-Plagne--S- 2 b'2199-12-31' 2160 2144 -16
73150402 OCCAS-LA-PLAGNE--S- 2 b'2199-12-31' 2000 1971 -29
73157002 MODANE 7 b'2014-02-28' 1228 1227 -1
73157400 Val-Frejus 1 b'2199-12-31' 2208 2213 5
73157401 Val-Frejus--S- 2 b'2199-12-31' 2200 2096 -104 "Warning diff altitude mnt/poste >100m"
73157402 REFUGE-DU-THABOR 1 b'2199-12-31' 2500 2497 -3
73173400 Les-Karellis 1 b'2199-12-31' 1603 1604 1
73173401 Les-Karellis--S- 2 b'2199-12-31' 1950 1889 -61
73175001 MONTSAPEY 7 b'2017-10-31' 960 985 25
73176400 La-Rosiere 1 b'2199-12-31' 1867 1866 -1
73176401 La-Rosiere--S- 2 b'2199-12-31' 2200 2201 1
73187002 LA-LECHERE 7 b'2007-04-30' 1340 1268 -72
73187403 REFUGE-NANT-DU-BEURRE 1 b'2199-12-31' 2080 2073 -7
73194005 BISSORTE-EDFNIVO 8 b'2199-12-31' 2290 2284 -6
73194400 Orelle--S- 2 b'2199-12-31' 2400 2401 1
73194401 Orelle 1 b'2199-12-31' 2356 2358 2
73197001 PEISEY-NANCROIX 7 b'2024-05-31' 1350 1296 -54
73206001 PRALOGNAN-LA-VANOISE 7 b'2199-12-31' 1420 1423 3
73206003 NOTRE-DAME-D'AOUT-EDFNIV 8 b'2199-12-31' 2500 2505 5
73206400 Pralognan 1 b'2199-12-31' 1416 1405 -11
73206401 Pralognan--S- 2 b'2199-12-31' 1945 1950 5
73206402 Pralognan-(CRS) 1 b'1989-04-30' 1413 1412 -1
73206406 PRALOGNAN_NEIGE 1 b'2199-12-31' 1420 1423 3
73221001 ST-ALBAN-DES-VI 7 b'1992-12-31' 1100 1111 11
73227400 Courchevel 1 b'2199-12-31' 1780 1785 5
73227401 Courchevel--S- 2 b'2199-12-31' 2100 2012 -88
73230002 ST-COLOMBAN-DES-VILLARDS 7 b'2020-12-31' 1085 1085 0
73232001 STE-FOY-TARENTAISE 7 b'2199-12-31' 1230 1238 8
73232004 PETITE-GOUILLE-EDFNIVO 8 b'2199-12-31' 2410 2403 -7
73232400 STE-FOY-STATION 1 b'2199-12-31' 1524 1535 11
73232401 Ste-Foy-Station--S- 2 b'2199-12-31' 2250 2285 35
73232402 SAINTE-FOY_NEIGE 1 b'2199-12-31' 1230 1238 8
73235400 ST-FRANCOIS-LONG 1 b'2199-12-31' 1595 1596 1
73235401 St-Francois-Longchamp--S 2 b'2199-12-31' 2105 2104 -1
73242001 ST-JEAN-D-ARVES 7 b'2015-08-26' 1285 1290 5
73244001 ST-JEAN-DE-BELLEVILLE 7 b'2199-12-31' 1150 1151 1
73248003 ST-JEAN-DE-MAUR 8 b'2005-09-27' 610 658 48
73257001 ST-MARTIN-DE-BELLEVILLE 7 b'2199-12-31' 1443 1446 3
73257400 Les-Menuires 1 b'2199-12-31' 1800 1854 54
73257401 Les-Menuires--S- 2 b'2199-12-31' 2380 2380 0
73257405 VAL-THORENS 1 b'2199-12-31' 2283 2282 -1
73257406 VAL-THORENS--S- 2 b'2199-12-31' 2800 2715 -85
73261001 ST-MICHEL-DE-MAURIENNE-L 7 b'2199-12-31' 1345 1331 -14
73280001 ST-SORLIN-D'ARVES 7 b'2199-12-31' 1694 1702 8
73280402 ST-SORLIN-D'ARVES 1 b'2199-12-31' 2090 2087 -3
73280403 ST-SORLIN--S- 2 b'2199-12-31' 2089 2101 12
73280404 REFUGE-DE-L'ETENDARD 1 b'2199-12-31' 2436 2385 -51
73290002 TERMIGNON-CLIM 7 b'2199-12-31' 1280 1290 10
73290400 Termignon 1 b'2008-04-30' 1350 1338 -12
73290402 REFUGE-ARPONT 1 b'2199-12-31' 2310 2337 27
73296002 TIGNES-BREVIERES 7 b'2015-12-31' 1570 1565 -5
73296005 TIGNES_SAPC 8 b'2199-12-31' 2084 2084 0
73296400 Tignes 1 b'2199-12-31' 2080 2090 10
73296401 Tignes--S- 2 b'2199-12-31' 2400 2386 -14
73296406 LE-CHEVRIL-NIVOSE 3 b'2199-12-31' 2559 2563 4
73301001 TREVIGNIN 7 b'2020-12-31' 730 727 -3
73304004 VAL-D-ISERE 7 b'2013-12-31' 1850 1857 7
73304005 VAL-D'ISERE-JOS 8 b'2199-12-31' 1850 1857 7
73304008 SOUS-LES-BARMES-EDFNIVO 8 b'2199-12-31' 2350 2345 -5
73304400 La-Daille 1 b'1990-03-18' 1843 1843 0
73304402 Le-Molard 1 b'2017-05-01' 2310 2314 4
73304404 Val-d-Isere-Joseray 1 b'2199-12-31' 1854 1849 -5
73304405 Val-d-Isere-Joseray--S- 2 b'2199-12-31' 2530 2522 -8
73306003 VALLOIRE-CHEF-LIEU 7 b'1990-12-31' 1430 1409 -21
73306005 VALLOIRE-FOREST 7 b'2199-12-31' 1460 1452 -8
73306401 LES-ROCHILLES-NIVOSE 3 b'2199-12-31' 2444 2440 -4
73306403 Valloire 1 b'2199-12-31' 2295 2304 9
73306404 Valloire--S- 2 b'2199-12-31' 2300 2304 4
73307400 Valmeinier 1 b'2199-12-31' 1788 1781 -7
73307402 VALMEINIER--S- 2 b'2199-12-31' 2500 2582 82
73318400 Le-Corbier 1 b'2199-12-31' 1585 1560 -25
73318401 Le-Corbier--S- 2 b'2199-12-31' 2198 2191 -7
73322400 La-Norma--S- 2 b'2199-12-31' 2000 2052 52
73322401 La-Norma 1 b'2199-12-31' 1958 1950 -8
74014002 LES-CARROZ 1 b'2199-12-31' 1151 1152 1
74014400 Flaine 1 b'2199-12-31' 1620 1608 -12
74014401 Flaine--S- 2 b'2199-12-31' 2200 2201 1
74014402 LES-CARROZ-KEDEUSAZ 1 b'2199-12-31' 1760 1759 -1
74014403 Les-Carroz-d-Araches--S- 2 b'2199-12-31' 1950 1937 -13
74014404 LES-CARROZ-VILLAGE 1 b'2018-04-30' 1152 1152 0
74032400 Bellevaux 1 b'1989-03-25' 1108 1181 73
74032401 Bellevaux--S- 2 b'2199-12-31' 1500 1503 3
74033400 Bernex 1 b'2199-12-31' 1535 1538 3
74033401 Bernex--S- 2 b'2199-12-31' 1704 1683 -21
74034001 LE-BIOT 7 b'2020-03-01' 690 698 8
74037002 BOEGE 7 b'2199-12-31' 750 737 -13
74056001 CHAMONIX 9 b'2199-12-31' 1042 1041 -1
74056005 LE-TOUR 8 b'2199-12-31' 1500 1497 -3
74056012 LAC-BLANC 8 b'2199-12-31' 2590 2581 -9
74056013 PETIT-CERVIN 8 b'2199-12-31' 2050 2048 -2
74056014 ENCRENAZ 8 b'2199-12-31' 2045 2044 -1
74056015 PRAZ-TORRENT 8 b'2199-12-31' 2025 2038 13
74056016 PIERRE-POINTUE 8 b'2199-12-31' 2225 2211 -14
74056017 PLAN-DE-L'AIGUILLE 8 b'2199-12-31' 2250 2259 9
74056400 CHAMONIX-OBS 1 b'2199-12-31' 1043 1042 -1
74056401 OCCAS-LE-BREVENT--S- 2 b'2199-12-31' 2321 2321 0
74056402 LE-TOUR-NIVO 1 b'2199-12-31' 1478 1475 -3
74056403 Le-Tour--S- 2 b'2199-12-31' 1923 1925 2
74056405 AIGUILLES-ROUGES-NIVOSE 3 b'2199-12-31' 2365 2354 -11
74056406 OCCAS-LOGNAN--S- 2 b'2199-12-31' 2700 2697 -3
74056409 Plan-de-l-Aiguille--S-_P 2 b'2199-12-31' 2300 2283 -17
74056415 OCCAS-LA-FLEGERE--S- 2 b'2199-12-31' 2380 1066 -1314 "Warning diff altitude mnt/poste >100m"
74056416 Lognan 1 b'2199-12-31' 1970 1964 -6
74056417 LA-FLEGERE 1 b'2199-12-31' 1850 1840 -10
74056418 LE-TOUR-BALME 1 b'2199-12-31' 2196 2191 -5
74056419 PLAN-AIGUILLE-TMB 1 b'2022-06-01' 2310 2295 -15
74056421 COUVERCLE-NIVOSE 3 b'2199-12-31' 2758 2745 -13
74056422 ARGENTIERE_PLRA 1 b'2199-12-31' 1190 1188 -2
74056423 CHARAMILLON_PLRA 1 b'2199-12-31' 1850 1853 3
74056424 PLANPRAZ_PLRA 1 b'2199-12-31' 2020 2026 6
74056425 LE-MONTENVERS_PLRA 1 b'2199-12-31' 1910 1939 29
74058400 La-Chapelle-d-Abondance 1 b'1999-04-14' 1521 1519 -2
74058402 La-Chapelle-d-Abondance 1 b'2004-01-13' 1490 1489 -1
74058403 CHAPELLE-D'ABONDANCE 1 b'2005-05-01' 1300 1299 -1
74063002 CHATEL 7 b'2199-12-31' 1155 1145 -10
74063400 Chatel 1 b'1988-04-17' 1650 1257 -393 "Warning diff altitude mnt/poste >100m"
74063402 Chatel 1 b'2003-04-30' 1710 1724 14
74063404 CHATEL-NIVO 1 b'2019-04-23' 1635 1639 4
74063405 CHATEL-NIVO 1 b'2199-12-31' 1700 1691 -9
74063406 CHATEL--S- 2 b'2199-12-31' 2030 2056 26
74080002 CLUSAZ-(LA) 7 b'2024-05-31' 1180 1190 10
74080400 La-Clusaz 1 b'2016-03-10' 1500 1509 9
74080401 OCCAS-LA-CLUSAZ--S- 2 b'2199-12-31' 2450 2372 -78
74080403 LA-CLUSAZ 1 b'2024-01-29' 1597 1596 -1
74080404 LA-CLUSAZ 1 b'2199-12-31' 1965 1961 -4
74083002 COMBLOUX 7 b'2199-12-31' 1183 1182 -1
74085001 CONTAMINES-MJ 7 b'2199-12-31' 1180 1179 -1
74085400 Les-Contamines 1 b'1983-04-17' 1180 1175 -5
74085403 Les-Contamines-Montjoie 1 b'2013-12-01' 1870 1855 -15
74085404 Les-Contamines-Montjoie- 2 b'2199-12-31' 2272 2070 -202 "Warning diff altitude mnt/poste >100m"
74085405 Les-Contamines 1 b'1973-04-07' 1450 1175 -275 "Warning diff altitude mnt/poste >100m"
74085406 LES-CONTAMINES-MONTJOIE 1 b'2199-12-31' 1780 1788 8
74085407 CONTAMINES-MJ_NEIGE 1 b'2199-12-31' 1180 1179 -1
74134002 GETS-(LES) 7 b'2199-12-31' 1172 1164 -8
74134400 Les-Gets 1 b'2199-12-31' 1530 1529 -1
74134401 Les-Gets--S- 2 b'2199-12-31' 1720 1718 -2
74136003 GRAND-BORNAND 1 b'2199-12-31' 1300 1289 -11
74136005 LE-GRAND-BORNAND 8 b'2199-12-31' 1430 1426 -4
74136400 Le-Grand-Bornand 1 b'2022-10-12' 1270 1270 0
74136402 GRAND-BORNAND--S- 2 b'2199-12-31' 1800 1788 -12
74136403 GRAND-BORNAND 1 b'2199-12-31' 1447 1448 1
74137001 GROISY_SAPC 1 b'2199-12-31' 670 673 3
74143003 HOUCHES-(LES) 8 b'2199-12-31' 1004 1005 1
74143400 LA-GRIAZ_PLRA 1 b'2199-12-31' 1080 1081 1
74173001 MEGEVE 7 b'2199-12-31' 1080 1067 -13
74173400 MEGEVE-AUXI 1 b'2018-12-03' 1080 1068 -12
74173401 Megeve--S- 2 b'2199-12-31' 2005 2000 -5
74173402 MEGEVE_NEIGE 1 b'2199-12-31' 1080 1067 -13
74183400 PRAZ-DE-LYS--S- 2 b'2199-12-31' 1790 1792 2
74187001 MONTMIN 7 b'2009-06-30' 1050 1050 0
74190400 Morillon 1 b'1997-04-09' 1077 1083 6
74190401 Morillon--S- 2 b'2199-12-31' 1828 1825 -3
74191001 MORZINE 7 b'1996-05-31' 960 969 9
74191003 LE-PLENEY 8 b'2199-12-31' 1515 1514 -1
74191400 Morzine 1 b'1996-04-30' 960 974 14
74191401 Nyon 1 b'1989-03-28' 1610 1772 162 "Warning diff altitude mnt/poste >100m"
74191403 Avoriaz 1 b'2000-04-28' 1750 1773 23
74191404 Avoriaz--S- 2 b'2199-12-31' 2150 2161 11
74191406 Avoriaz 1 b'2199-12-31' 1768 1761 -7
74191407 OCCAS-AVORIAZ 2 b'2199-12-31' 1800 972 -828 "Warning diff altitude mnt/poste >100m"
74208004 PASSY 7 b'1994-05-31' 1300 1307 7
74208005 CHEDDE 8 b'2000-11-30' 610 610 0
74215400 PRAZ-SUR-ARLY--S- 2 b'2199-12-31' 1950 1965 15
74236002 MONT-ARBOIS 8 b'2199-12-31' 1833 1826 -7
74236401 Prarion--S- 2 b'2199-12-31' 1850 1841 -9
74236404 MONT-JOUX--S- 2 b'2199-12-31' 1840 1835 -5
74236405 MONT-GEROUX 2 b'2199-12-31' 2026 2018 -8
74236406 PRARION_PLRA 1 b'2199-12-31' 1850 1841 -9
74238400 ROC-D'ENFER 1 b'2017-11-14' 1526 1521 -5
74252001 ST-SIGISMOND 1 b'2199-12-31' 1020 1022 2
74258002 SAMOENS 7 b'2199-12-31' 785 784 -1
74258400 Samoens 1 b'1994-04-10' 1620 1537 -83
74258403 Samoens 1 b'1997-03-03' 1530 1542 12
74266001 SERVOZ 1 b'2199-12-31' 815 816 1
74270400 Seythenex 1 b'2023-04-30' 1159 1157 -2
74276400 Praz-de-Lys 1 b'1987-04-25' 1510 1509 -1
74279400 Thollon-Memises 7 b'1991-03-27' 1700 1596 -104 "Warning diff altitude mnt/poste >100m"
74286001 VACHERESSE 7 b'2199-12-31' 790 817 27
74286400 VACHERESSE-AUXI 1 b'2199-12-31' 790 799 9
74290002 VALLORCINE_PLAN-DROIT 7 b'2022-10-06' 1326 1325 -1
74290003 VALLORCINE 8 b'2199-12-31' 1326 1330 4
74290401 VALLORCINE_PLRA 1 b'2199-12-31' 1317 1317 0
74290402 REFUGE-DE-LA-LORIAZ_PLRA 1 b'2199-12-31' 2020 2022 2
74290403 LA-POYA_PLRA 1 b'2199-12-31' 1350 1352 2
74310400 LE-SEMNOZ 1 b'2199-12-31' 1532 1532 0
74310401 LE-SEMNOZ--S- 2 b'2199-12-31' 1533 1531 -2
